page,date,count
Spezial:Beobachtungsliste_de,2015-10-20,38088
Spécial:Connexion_fr,2015-10-21,13838
Java_(programming_language)_en,2015-10-21,4623
Lali_Espósito_en,2015-10-21,101
Spécial:Connexion_fr,2015-10-21,18653
Barack_Obama_en,2015-10-21,33801
Deadpool_(film)_en,2015-10-21,5353
Facebook_en,2015-10-21,37889
Game_of_Thrones_en,2015-10-21,20600
List_of_Bollywood_films_of_2016_en,2015-10-21,6647
Muhammad_Ali_en,2015-10-21,14371
Portal:Current_events_en,2015-10-21,38415
Suicide_Squad_(film)_en,2015-10-21,12283
United_States_en,2015-10-21,44873
Batman_v_Superman:_Dawn_of_Justice_en,2015-10-21,14265
Captain_America:_Civil_War_en,2015-10-21,14973
David_Bowie_en,2015-10-21,8176
Google_en,2015-10-21,34152
Islamic_State_of_Iraq_and_the_Levant_en,2015-10-21,26896
Java_(programming_language)_en,2015-10-21,5884
Prince_(musician)_en,2015-10-21,6461
Star_Wars_en,2015-10-21,111569
"United_States_presidential_election,_2016_en",2015-10-21,27395
Elizabeth_II_en,2015-10-21,25728
Hillary_Clinton_en,2015-10-21,19705
The_Revenant_(2015_film)_en,2015-10-21,17423
Melania_Trump_en,2015-10-21,6595
Lali_Espósito_en,2015-10-21,205
Wikipedia:Hauptseite_de,2015-10-21,83100
Hauptseite_de,2015-10-21,60498
Spezial:Buch_de,2015-10-21,34228
Spezial:Weblinksuche_de,2015-10-21,43021
Spezial:Beobachtungsliste_de,2015-10-21,38329
Especial:Entrar_es,2015-10-21,36270
Lali_Espósito_es,2015-10-21,860
Pablo_Escobar_en,2015-10-21,40027
Especial:Libro_es,2015-10-21,25811
Служебная:Ссылки_сюда_ru,2015-10-21,18888
Служебная:Ссылки_сюда_ru,2015-10-21,18691
Spezial:Buch_de,2015-10-21,34302
Spezial:Weblinksuche_de,2015-10-21,43023
Spezial:Beobachtungsliste_de,2015-10-21,38723
Spécial:Connexion_fr,2015-10-22,17740
Java_(programming_language)_en,2015-10-22,4461
Lali_Espósito_en,2015-10-22,99
Spécial:Connexion_fr,2015-10-22,22484
Barack_Obama_en,2015-10-22,32898
Deadpool_(film)_en,2015-10-22,5183
Facebook_en,2015-10-22,38146
Game_of_Thrones_en,2015-10-22,20556
List_of_Bollywood_films_of_2016_en,2015-10-22,5629
Muhammad_Ali_en,2015-10-22,17442
Portal:Current_events_en,2015-10-22,38783
Suicide_Squad_(film)_en,2015-10-22,11709
United_States_en,2015-10-22,50836
Batman_v_Superman:_Dawn_of_Justice_en,2015-10-22,15201
Captain_America:_Civil_War_en,2015-10-22,13443
David_Bowie_en,2015-10-22,8796
Google_en,2015-10-22,34859
Islamic_State_of_Iraq_and_the_Levant_en,2015-10-22,26380
Java_(programming_language)_en,2015-10-22,5637
Prince_(musician)_en,2015-10-22,6589
Star_Wars_en,2015-10-22,73286
"United_States_presidential_election,_2016_en",2015-10-22,23928
Elizabeth_II_en,2015-10-22,21229
Hillary_Clinton_en,2015-10-22,40150
The_Revenant_(2015_film)_en,2015-10-22,25421
Melania_Trump_en,2015-10-22,6581
Lali_Espósito_en,2015-10-22,200
Wikipedia:Hauptseite_de,2015-10-22,86573
Hauptseite_de,2015-10-22,63561
Spezial:Buch_de,2015-10-22,34814
Spezial:Weblinksuche_de,2015-10-22,38289
Spezial:Beobachtungsliste_de,2015-10-22,37929
Especial:Entrar_es,2015-10-22,26400
Lali_Espósito_es,2015-10-22,780
Pablo_Escobar_en,2015-10-22,37401
Especial:Libro_es,2015-10-22,23830
Служебная:Ссылки_сюда_ru,2015-10-22,5142
Служебная:Ссылки_сюда_ru,2015-10-22,5125
Spezial:Buch_de,2015-10-22,34923
Spezial:Weblinksuche_de,2015-10-22,38292
Spezial:Beobachtungsliste_de,2015-10-22,38423
Spécial:Connexion_fr,2015-10-23,16200
Java_(programming_language)_en,2015-10-23,4157
Lali_Espósito_en,2015-10-23,100
Spécial:Connexion_fr,2015-10-23,20568
Barack_Obama_en,2015-10-23,29179
Deadpool_(film)_en,2015-10-23,5364
Facebook_en,2015-10-23,37571
Game_of_Thrones_en,2015-10-23,20481
List_of_Bollywood_films_of_2016_en,2015-10-23,6082
Muhammad_Ali_en,2015-10-23,15147
Portal:Current_events_en,2015-10-23,40150
Suicide_Squad_(film)_en,2015-10-23,11414
United_States_en,2015-10-23,42839
Batman_v_Superman:_Dawn_of_Justice_en,2015-10-23,14304
Captain_America:_Civil_War_en,2015-10-23,14526
David_Bowie_en,2015-10-23,9600
Google_en,2015-10-23,35604
Islamic_State_of_Iraq_and_the_Levant_en,2015-10-23,25391
Java_(programming_language)_en,2015-10-23,5416
Prince_(musician)_en,2015-10-23,6863
Star_Wars_en,2015-10-23,62256
"United_States_presidential_election,_2016_en",2015-10-23,23663
Elizabeth_II_en,2015-10-23,18123
Hillary_Clinton_en,2015-10-23,40257
The_Revenant_(2015_film)_en,2015-10-23,24009
Melania_Trump_en,2015-10-23,5833
Lali_Espósito_en,2015-10-23,220
Wikipedia:Hauptseite_de,2015-10-23,80953
Hauptseite_de,2015-10-23,52769
Spezial:Buch_de,2015-10-23,28970
Spezial:Weblinksuche_de,2015-10-23,35324
Spezial:Beobachtungsliste_de,2015-10-23,37519
Especial:Entrar_es,2015-10-23,24318
Lali_Espósito_es,2015-10-23,912
Pablo_Escobar_en,2015-10-23,38060
Especial:Libro_es,2015-10-23,25343
Служебная:Ссылки_сюда_ru,2015-10-23,567
Служебная:Ссылки_сюда_ru,2015-10-23,558
Spezial:Buch_de,2015-10-23,29033
Spezial:Weblinksuche_de,2015-10-23,35324
Spezial:Beobachtungsliste_de,2015-10-23,37891
Spécial:Connexion_fr,2015-10-24,14386
Java_(programming_language)_en,2015-10-24,2820
Lali_Espósito_en,2015-10-24,87
Spécial:Connexion_fr,2015-10-24,18919
Barack_Obama_en,2015-10-24,25888
Deadpool_(film)_en,2015-10-24,5261
Facebook_en,2015-10-24,33800
Game_of_Thrones_en,2015-10-24,21317
List_of_Bollywood_films_of_2016_en,2015-10-24,6312
Muhammad_Ali_en,2015-10-24,12295
Portal:Current_events_en,2015-10-24,32024
Suicide_Squad_(film)_en,2015-10-24,11738
United_States_en,2015-10-24,37820
Batman_v_Superman:_Dawn_of_Justice_en,2015-10-24,12921
Captain_America:_Civil_War_en,2015-10-24,15234
David_Bowie_en,2015-10-24,10356
Google_en,2015-10-24,29266
Islamic_State_of_Iraq_and_the_Levant_en,2015-10-24,21994
Java_(programming_language)_en,2015-10-24,4013
Prince_(musician)_en,2015-10-24,6850
Star_Wars_en,2015-10-24,69038
"United_States_presidential_election,_2016_en",2015-10-24,18240
Elizabeth_II_en,2015-10-24,18079
Hillary_Clinton_en,2015-10-24,23969
The_Revenant_(2015_film)_en,2015-10-24,22234
Melania_Trump_en,2015-10-24,6118
Lali_Espósito_en,2015-10-24,198
Wikipedia:Hauptseite_de,2015-10-24,80529
Hauptseite_de,2015-10-24,29362
Spezial:Buch_de,2015-10-24,26164
Spezial:Weblinksuche_de,2015-10-24,24600
Spezial:Beobachtungsliste_de,2015-10-24,32747
Especial:Entrar_es,2015-10-24,78998
Lali_Espósito_es,2015-10-24,803
Pablo_Escobar_en,2015-10-24,44930
Especial:Libro_es,2015-10-24,18774
Служебная:Ссылки_сюда_ru,2015-10-24,346
Служебная:Ссылки_сюда_ru,2015-10-24,330
Spezial:Buch_de,2015-10-24,26204
Spezial:Weblinksuche_de,2015-10-24,24601
Spezial:Beobachtungsliste_de,2015-10-24,33058
Spécial:Connexion_fr,2015-10-25,16504
Java_(programming_language)_en,2015-10-25,2925
Lali_Espósito_en,2015-10-25,93
Spécial:Connexion_fr,2015-10-25,21224
Barack_Obama_en,2015-10-25,25621
Deadpool_(film)_en,2015-10-25,5696
Facebook_en,2015-10-25,34776
Game_of_Thrones_en,2015-10-25,25352
List_of_Bollywood_films_of_2016_en,2015-10-25,6543
Muhammad_Ali_en,2015-10-25,12830
Portal:Current_events_en,2015-10-25,31564
Suicide_Squad_(film)_en,2015-10-25,12468
United_States_en,2015-10-25,41549
Batman_v_Superman:_Dawn_of_Justice_en,2015-10-25,14119
Captain_America:_Civil_War_en,2015-10-25,15833
David_Bowie_en,2015-10-25,13588
Google_en,2015-10-25,28769
Islamic_State_of_Iraq_and_the_Levant_en,2015-10-25,27120
Java_(programming_language)_en,2015-10-25,4134
Prince_(musician)_en,2015-10-25,7308
Star_Wars_en,2015-10-25,58062
"United_States_presidential_election,_2016_en",2015-10-25,19325
Elizabeth_II_en,2015-10-25,18824
Hillary_Clinton_en,2015-10-25,21307
The_Revenant_(2015_film)_en,2015-10-25,17566
Melania_Trump_en,2015-10-25,9684
Lali_Espósito_en,2015-10-25,178
Wikipedia:Hauptseite_de,2015-10-25,91404
Hauptseite_de,2015-10-25,36010
Spezial:Buch_de,2015-10-25,42262
Spezial:Weblinksuche_de,2015-10-25,19539
Spezial:Beobachtungsliste_de,2015-10-25,38899
Especial:Entrar_es,2015-10-25,31370
Lali_Espósito_es,2015-10-25,849
Pablo_Escobar_en,2015-10-25,51505
Especial:Libro_es,2015-10-25,24521
Служебная:Ссылки_сюда_ru,2015-10-25,481
Служебная:Ссылки_сюда_ru,2015-10-25,465
Spezial:Buch_de,2015-10-25,42402
Spezial:Weblinksuche_de,2015-10-25,19541
Spezial:Beobachtungsliste_de,2015-10-25,39277
Spécial:Connexion_fr,2015-10-26,20291
Java_(programming_language)_en,2015-10-26,4526
Lali_Espósito_en,2015-10-26,102
Spécial:Connexion_fr,2015-10-26,25074
Barack_Obama_en,2015-10-26,27277
Deadpool_(film)_en,2015-10-26,5783
Facebook_en,2015-10-26,37461
Game_of_Thrones_en,2015-10-26,24584
List_of_Bollywood_films_of_2016_en,2015-10-26,6476
Muhammad_Ali_en,2015-10-26,12776
Portal:Current_events_en,2015-10-26,40275
Suicide_Squad_(film)_en,2015-10-26,21946
United_States_en,2015-10-26,45482
Batman_v_Superman:_Dawn_of_Justice_en,2015-10-26,16192
Captain_America:_Civil_War_en,2015-10-26,14959
David_Bowie_en,2015-10-26,13225
Google_en,2015-10-26,35763
Islamic_State_of_Iraq_and_the_Levant_en,2015-10-26,28071
Java_(programming_language)_en,2015-10-26,5783
Prince_(musician)_en,2015-10-26,8869
Star_Wars_en,2015-10-26,46271
"United_States_presidential_election,_2016_en",2015-10-26,22301
Elizabeth_II_en,2015-10-26,18386
Hillary_Clinton_en,2015-10-26,22656
The_Revenant_(2015_film)_en,2015-10-26,14901
Melania_Trump_en,2015-10-26,8583
Lali_Espósito_en,2015-10-26,194
Wikipedia:Hauptseite_de,2015-10-26,79999
Hauptseite_de,2015-10-26,64417
Spezial:Buch_de,2015-10-26,45975
Spezial:Weblinksuche_de,2015-10-26,42040
Spezial:Beobachtungsliste_de,2015-10-26,38872
Especial:Entrar_es,2015-10-26,24088
Lali_Espósito_es,2015-10-26,851
Pablo_Escobar_en,2015-10-26,46370
Especial:Libro_es,2015-10-26,24619
Служебная:Ссылки_сюда_ru,2015-10-26,368
Служебная:Ссылки_сюда_ru,2015-10-26,366
Spezial:Buch_de,2015-10-26,46395
Spezial:Weblinksuche_de,2015-10-26,42050
Spezial:Beobachtungsliste_de,2015-10-26,39217
Spécial:Connexion_fr,2015-10-27,24183
Java_(programming_language)_en,2015-10-27,4779
Lali_Espósito_en,2015-10-27,85
Spécial:Connexion_fr,2015-10-27,29564
Barack_Obama_en,2015-10-27,28957
Deadpool_(film)_en,2015-10-27,6376
Facebook_en,2015-10-27,39498
Game_of_Thrones_en,2015-10-27,22559
List_of_Bollywood_films_of_2016_en,2015-10-27,7157
Muhammad_Ali_en,2015-10-27,13037
Portal:Current_events_en,2015-10-27,43334
Suicide_Squad_(film)_en,2015-10-27,28039
United_States_en,2015-10-27,44889
Batman_v_Superman:_Dawn_of_Justice_en,2015-10-27,14002
Captain_America:_Civil_War_en,2015-10-27,14276
David_Bowie_en,2015-10-27,10384
Google_en,2015-10-27,35071
Islamic_State_of_Iraq_and_the_Levant_en,2015-10-27,27482
Java_(programming_language)_en,2015-10-27,6229
Prince_(musician)_en,2015-10-27,8822
Star_Wars_en,2015-10-27,38738
"United_States_presidential_election,_2016_en",2015-10-27,22783
Elizabeth_II_en,2015-10-27,18874
Hillary_Clinton_en,2015-10-27,18412
The_Revenant_(2015_film)_en,2015-10-27,11999
Melania_Trump_en,2015-10-27,7554
Lali_Espósito_en,2015-10-27,182
Wikipedia:Hauptseite_de,2015-10-27,84967
Hauptseite_de,2015-10-27,62345
Spezial:Buch_de,2015-10-27,30569
Spezial:Weblinksuche_de,2015-10-27,32880
Spezial:Beobachtungsliste_de,2015-10-27,37948
Especial:Entrar_es,2015-10-27,23875
Lali_Espósito_es,2015-10-27,870
Pablo_Escobar_en,2015-10-27,39307
Especial:Libro_es,2015-10-27,26478
Служебная:Ссылки_сюда_ru,2015-10-27,455
Служебная:Ссылки_сюда_ru,2015-10-27,428
Spezial:Buch_de,2015-10-27,30626
Spezial:Weblinksuche_de,2015-10-27,32880
Spezial:Beobachtungsliste_de,2015-10-27,38320
Spécial:Connexion_fr,2015-10-28,13918
Java_(programming_language)_en,2015-10-28,5351
Lali_Espósito_en,2015-10-28,135
Spécial:Connexion_fr,2015-10-28,18597
Barack_Obama_en,2015-10-28,38228
Deadpool_(film)_en,2015-10-28,6970
Facebook_en,2015-10-28,41480
Game_of_Thrones_en,2015-10-28,21269
List_of_Bollywood_films_of_2016_en,2015-10-28,7004
Muhammad_Ali_en,2015-10-28,12258
Portal:Current_events_en,2015-10-28,40991
Suicide_Squad_(film)_en,2015-10-28,26205
United_States_en,2015-10-28,50436
Batman_v_Superman:_Dawn_of_Justice_en,2015-10-28,12379
Captain_America:_Civil_War_en,2015-10-28,13622
David_Bowie_en,2015-10-28,9006
Google_en,2015-10-28,36374
Islamic_State_of_Iraq_and_the_Levant_en,2015-10-28,26489
Java_(programming_language)_en,2015-10-28,6762
Prince_(musician)_en,2015-10-28,7507
Star_Wars_en,2015-10-28,77666
"United_States_presidential_election,_2016_en",2015-10-28,23839
Elizabeth_II_en,2015-10-28,18705
Hillary_Clinton_en,2015-10-28,18575
The_Revenant_(2015_film)_en,2015-10-28,10512
Melania_Trump_en,2015-10-28,6749
Lali_Espósito_en,2015-10-28,278
Wikipedia:Hauptseite_de,2015-10-28,77435
Hauptseite_de,2015-10-28,61058
Spezial:Buch_de,2015-10-28,30583
Spezial:Weblinksuche_de,2015-10-28,40905
Spezial:Beobachtungsliste_de,2015-10-28,38331
Especial:Entrar_es,2015-10-28,24889
Lali_Espósito_es,2015-10-28,943
Pablo_Escobar_en,2015-10-28,38602
Especial:Libro_es,2015-10-28,24878
Служебная:Ссылки_сюда_ru,2015-10-28,483
Служебная:Ссылки_сюда_ru,2015-10-28,464
Spezial:Buch_de,2015-10-28,30601
Spezial:Weblinksuche_de,2015-10-28,40918
Spezial:Beobachtungsliste_de,2015-10-28,38736
Spécial:Connexion_fr,2015-10-29,15154
Java_(programming_language)_en,2015-10-29,6179
Lali_Espósito_en,2015-10-29,112
Spécial:Connexion_fr,2015-10-29,20102
Barack_Obama_en,2015-10-29,31887
Deadpool_(film)_en,2015-10-29,6602
Facebook_en,2015-10-29,40146
Game_of_Thrones_en,2015-10-29,20395
List_of_Bollywood_films_of_2016_en,2015-10-29,6949
Muhammad_Ali_en,2015-10-29,12361
Portal:Current_events_en,2015-10-29,42455
Suicide_Squad_(film)_en,2015-10-29,22888
United_States_en,2015-10-29,48334
Batman_v_Superman:_Dawn_of_Justice_en,2015-10-29,11785
Captain_America:_Civil_War_en,2015-10-29,13192
David_Bowie_en,2015-10-29,9679
Google_en,2015-10-29,34600
Islamic_State_of_Iraq_and_the_Levant_en,2015-10-29,24312
Java_(programming_language)_en,2015-10-29,7552
Prince_(musician)_en,2015-10-29,7087
Star_Wars_en,2015-10-29,104771
"United_States_presidential_election,_2016_en",2015-10-29,32709
Elizabeth_II_en,2015-10-29,18472
Hillary_Clinton_en,2015-10-29,18529
The_Revenant_(2015_film)_en,2015-10-29,15862
Melania_Trump_en,2015-10-29,15694
Lali_Espósito_en,2015-10-29,224
Wikipedia:Hauptseite_de,2015-10-29,78932
Hauptseite_de,2015-10-29,62629
Spezial:Buch_de,2015-10-29,31000
Spezial:Weblinksuche_de,2015-10-29,32460
Spezial:Beobachtungsliste_de,2015-10-29,38142
Especial:Entrar_es,2015-10-29,33142
Lali_Espósito_es,2015-10-29,1031
Pablo_Escobar_en,2015-10-29,39542
Especial:Libro_es,2015-10-29,35497
Служебная:Ссылки_сюда_ru,2015-10-29,519
Служебная:Ссылки_сюда_ru,2015-10-29,505
Spezial:Buch_de,2015-10-29,31035
Spezial:Weblinksuche_de,2015-10-29,32461
Spezial:Beobachtungsliste_de,2015-10-29,38576
Spécial:Connexion_fr,2015-10-30,13404
Java_(programming_language)_en,2015-10-30,7872
Lali_Espósito_en,2015-10-30,109
Spécial:Connexion_fr,2015-10-30,17770
Barack_Obama_en,2015-10-30,26346
Deadpool_(film)_en,2015-10-30,6491
Facebook_en,2015-10-30,37002
Game_of_Thrones_en,2015-10-30,19305
List_of_Bollywood_films_of_2016_en,2015-10-30,6472
Muhammad_Ali_en,2015-10-30,12709
Portal:Current_events_en,2015-10-30,38631
Suicide_Squad_(film)_en,2015-10-30,19168
United_States_en,2015-10-30,45022
Batman_v_Superman:_Dawn_of_Justice_en,2015-10-30,11521
Captain_America:_Civil_War_en,2015-10-30,12574
David_Bowie_en,2015-10-30,9845
Google_en,2015-10-30,35905
Islamic_State_of_Iraq_and_the_Levant_en,2015-10-30,25794
Java_(programming_language)_en,2015-10-30,9094
Prince_(musician)_en,2015-10-30,23565
Star_Wars_en,2015-10-30,34034
"United_States_presidential_election,_2016_en",2015-10-30,21783
Elizabeth_II_en,2015-10-30,18355
Hillary_Clinton_en,2015-10-30,14905
The_Revenant_(2015_film)_en,2015-10-30,14792
Melania_Trump_en,2015-10-30,9506
Lali_Espósito_en,2015-10-30,211
Wikipedia:Hauptseite_de,2015-10-30,84139
Hauptseite_de,2015-10-30,54322
Spezial:Buch_de,2015-10-30,34465
Spezial:Weblinksuche_de,2015-10-30,30789
Spezial:Beobachtungsliste_de,2015-10-30,35592
Especial:Entrar_es,2015-10-30,49152
Lali_Espósito_es,2015-10-30,850
Pablo_Escobar_en,2015-10-30,38657
Especial:Libro_es,2015-10-30,44993
Служебная:Ссылки_сюда_ru,2015-10-30,733
Служебная:Ссылки_сюда_ru,2015-10-30,593
Spezial:Buch_de,2015-10-30,34498
Spezial:Weblinksuche_de,2015-10-30,30789
Spezial:Beobachtungsliste_de,2015-10-30,35876
Spécial:Connexion_fr,2015-10-31,10956
Java_(programming_language)_en,2015-10-31,8051
Lali_Espósito_en,2015-10-31,81
Spécial:Connexion_fr,2015-10-31,15630
Barack_Obama_en,2015-10-31,23017
Deadpool_(film)_en,2015-10-31,5505
Facebook_en,2015-10-31,34044
Game_of_Thrones_en,2015-10-31,19305
List_of_Bollywood_films_of_2016_en,2015-10-31,6816
Muhammad_Ali_en,2015-10-31,10454
Portal:Current_events_en,2015-10-31,33945
Suicide_Squad_(film)_en,2015-10-31,15407
United_States_en,2015-10-31,53490
Batman_v_Superman:_Dawn_of_Justice_en,2015-10-31,11580
Captain_America:_Civil_War_en,2015-10-31,12499
David_Bowie_en,2015-10-31,10552
Google_en,2015-10-31,30211
Islamic_State_of_Iraq_and_the_Levant_en,2015-10-31,28347
Java_(programming_language)_en,2015-10-31,9248
Prince_(musician)_en,2015-10-31,14764
Star_Wars_en,2015-10-31,41663
"United_States_presidential_election,_2016_en",2015-10-31,16301
Elizabeth_II_en,2015-10-31,16442
Hillary_Clinton_en,2015-10-31,12172
The_Revenant_(2015_film)_en,2015-10-31,10622
Melania_Trump_en,2015-10-31,6328
Lali_Espósito_en,2015-10-31,167
Wikipedia:Hauptseite_de,2015-10-31,79140
Hauptseite_de,2015-10-31,30485
Spezial:Buch_de,2015-10-31,31768
Spezial:Weblinksuche_de,2015-10-31,37571
Spezial:Beobachtungsliste_de,2015-10-31,34452
Especial:Entrar_es,2015-10-31,20757
Lali_Espósito_es,2015-10-31,766
Pablo_Escobar_en,2015-10-31,42225
Especial:Libro_es,2015-10-31,16919
Служебная:Ссылки_сюда_ru,2015-10-31,1277
Служебная:Ссылки_сюда_ru,2015-10-31,1253
Spezial:Buch_de,2015-10-31,31786
Spezial:Weblinksuche_de,2015-10-31,37572
Spezial:Beobachtungsliste_de,2015-10-31,34734
Spécial:Connexion_fr,2015-11-01,13384
Java_(programming_language)_en,2015-11-01,8473
Lali_Espósito_en,2015-11-01,112
Spécial:Connexion_fr,2015-11-01,18503
Barack_Obama_en,2015-11-01,26048
Deadpool_(film)_en,2015-11-01,6074
Facebook_en,2015-11-01,34230
Game_of_Thrones_en,2015-11-01,23308
List_of_Bollywood_films_of_2016_en,2015-11-01,7753
Muhammad_Ali_en,2015-11-01,12761
Portal:Current_events_en,2015-11-01,34655
Suicide_Squad_(film)_en,2015-11-01,18100
United_States_en,2015-11-01,41778
Batman_v_Superman:_Dawn_of_Justice_en,2015-11-01,13082
Captain_America:_Civil_War_en,2015-11-01,14329
David_Bowie_en,2015-11-01,12519
Google_en,2015-11-01,29675
Islamic_State_of_Iraq_and_the_Levant_en,2015-11-01,31227
Java_(programming_language)_en,2015-11-01,9843
Prince_(musician)_en,2015-11-01,11104
Star_Wars_en,2015-11-01,45508
"United_States_presidential_election,_2016_en",2015-11-01,19849
Elizabeth_II_en,2015-11-01,17236
Hillary_Clinton_en,2015-11-01,10798
The_Revenant_(2015_film)_en,2015-11-01,10739
Melania_Trump_en,2015-11-01,6557
Lali_Espósito_en,2015-11-01,190
Wikipedia:Hauptseite_de,2015-11-01,95674
Hauptseite_de,2015-11-01,35207
Spezial:Buch_de,2015-11-01,37813
Spezial:Weblinksuche_de,2015-11-01,33452
Spezial:Beobachtungsliste_de,2015-11-01,35661
Especial:Entrar_es,2015-11-01,19160
Lali_Espósito_es,2015-11-01,711
Pablo_Escobar_en,2015-11-01,49865
Especial:Libro_es,2015-11-01,17727
Служебная:Ссылки_сюда_ru,2015-11-01,156672
